"ｺｰﾄﾞ","勘定科目名"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"
"6112","旅費交通費","0","0","0","0","0","74,287","71,182","101,254","133,847","81,955","78,156","94,987"
"6113","広告宣伝費","0","0","0","0","0","220,000","165,000","40,000","202,000","147,000","200,500","40,000"
"6114","販売促進費","0","0","0","0","0","1,239,136","534,802","1,110,542","749,946","2,470,491","670,214","1,133,308"
"6115","荷造発送費","0","0","0","0","0","0","759","0","3,054","9,037","15,737","0"
"6116","外注費","0","0","0","0","0","2,515,028","2,666,887","1,965,243","2,117,769","1,356,030","2,377,991","2,292,418"
"6117","支払手数料","0","0","0","0","0","1,288,809","382,878","1,287,548","946,836","1,332,959","780,639","1,841,441"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","404,167","404,167","604,167","404,167","404,167","-895,833","404,167"
"6312","法定福利費","0","0","0","0","0","663,810","597,638","1,054,171","715,885","666,552","674,639","641,113"
"6226","厚生費","0","0","0","0","0","800","2,150","62,881","38,994","109,815","69,289","2,727"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","0","0","0","0","0","245,259","245,259","245,259","245,259","-185,157","239,390","239,390"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","16,400"
"6215","地代家賃","0","0","0","0","0","2,646,273","2,617,636","2,617,636","2,617,636","2,617,636","2,617,909","2,617,909"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","7,340","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","38,260","0","0","0","0","0","0"
"6218","通信交通費","0","0","0","0","0","193,706","153,282","153,913","213,168","25,658","254,777","149,323"
"6219","水道光熱費","0","0","0","0","0","266,919","265,014","257,221","285,787","320,509","308,909","245,722"
"6221","租税公課","0","0","0","0","0","300","10,800","0","10,000","11,800","20,600","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","0","0","0","0","0","0","0","0","0","0","0","0"
"6225","備品消耗品費","0","0","0","0","0","38,545","224,475","122,706","193,631","229,257","309,083","75,973"
"6227","管理諸費","0","0","0","0","0","0","6,815","21,535","6,815","0","7,200","0"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","0","0","0","0","0","14,650,765","13,183,904","15,605,371","13,652,447","14,670,385","13,937,971","14,697,173"
,"営業利益（損失）","0","0","0","0","0","2,331,824","3,285,348","3,945,542","4,086,227","1,968,135","3,881,213","1,483,211"
"7111","受取利息","0","0","0","0","0","0","0","0","27","0","0","0"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","45,000","45,000","45,000","45,000"
,"営業外収益計","0","0","0","0","0","0","0","0","45,027","45,000","45,000","45,000"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","486,427","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","3,109"
,"営業外費用計","0","0","0","0","0","0","0","0","0","486,427","0","3,109"
,"経常利益（損失）","0","0","0","0","0","2,331,824","3,285,348","3,945,542","4,131,254","1,526,708","3,926,213","1,525,102"
